date,country,ticker,top_5_weight,tech_sector_weight,n_holdings_used,status,notes
2023-06-30,Turkey,TUR US Equity,29.0769,0.2756,71,ok,pct(sum=100.1)
2023-09-30,Turkey,TUR US Equity,29.9192,0.652,75,ok,pct(sum=100.0)
2023-12-31,Turkey,TUR US Equity,30.9026,0.846,91,ok,pct(sum=100.0)
2024-03-31,Turkey,TUR US Equity,31.1028,1.0657,98,ok,pct(sum=99.8)
2024-06-30,Turkey,TUR US Equity,30.2616,0.9413,97,ok,pct(sum=100.0)
2024-09-30,Turkey,TUR US Equity,30.2594,0.7501,95,ok,pct(sum=99.6)
2024-12-31,Turkey,TUR US Equity,29.5116,0.6608,87,ok,pct(sum=100.0)
2025-03-31,Turkey,TUR US Equity,29.3504,0.5018,84,ok,pct(sum=99.5)
2025-06-30,Turkey,TUR US Equity,31.7398,0.3766,90,ok,pct(sum=100.0)
2025-09-30,Turkey,TUR US Equity,32.4899,0.0,83,ok,pct(sum=100.0)
2025-12-31,Turkey,TUR US Equity,32.2722,0.0,77,ok,pct(sum=99.9)
2026-03-31,Turkey,TUR US Equity,34.544,0.0,78,ok,pct(sum=99.8)
2026-06-30,Turkey,TUR US Equity,37.2832,1.1451,73,ok,pct(sum=99.9)
2016-06-30,U.K.,EWU US Equity,24.7264,0.4024,115,ok,pct(sum=99.3)
2016-09-30,U.K.,EWU US Equity,25.1022,0.4422,113,ok,pct(sum=99.7)
2016-12-31,U.K.,EWU US Equity,27.1973,0.3861,112,ok,pct(sum=99.0)
2017-03-31,U.K.,EWU US Equity,25.7426,0.3598,111,ok,pct(sum=98.3)
2017-06-30,U.K.,EWU US Equity,26.3805,0.3968,109,ok,pct(sum=98.6)
2017-09-30,U.K.,EWU US Equity,27.9778,0.395,106,ok,pct(sum=98.8)
2017-12-31,U.K.,EWU US Equity,29.1511,0.4348,102,ok,pct(sum=99.4)
2018-03-31,U.K.,EWU US Equity,28.0283,0.3793,101,ok,pct(sum=99.0)
2018-06-30,U.K.,EWU US Equity,28.4376,0.3417,104,ok,pct(sum=99.3)
2018-09-30,U.K.,EWU US Equity,28.3762,0.3618,101,ok,pct(sum=99.3)
2018-12-31,U.K.,EWU US Equity,30.6735,0.4039,97,ok,pct(sum=99.5)
2019-03-31,U.K.,EWU US Equity,29.3118,0.432,99,ok,pct(sum=99.0)
2019-06-30,U.K.,EWU US Equity,29.6122,1.0056,95,ok,pct(sum=99.2)
2019-09-30,U.K.,EWU US Equity,28.8863,0.9748,94,ok,pct(sum=99.3)
2019-12-31,U.K.,EWU US Equity,28.3999,1.0377,91,ok,pct(sum=99.4)
2020-03-31,U.K.,EWU US Equity,29.4738,1.019,95,ok,pct(sum=98.5)
2020-06-30,U.K.,EWU US Equity,28.4331,1.1307,86,ok,pct(sum=99.5)
2020-09-30,U.K.,EWU US Equity,27.265,1.2411,85,ok,pct(sum=99.6)
2020-12-31,U.K.,EWU US Equity,26.0213,0.9601,89,ok,pct(sum=99.9)
2021-03-31,U.K.,EWU US Equity,24.8521,0.9249,90,ok,pct(sum=99.3)
2021-06-30,U.K.,EWU US Equity,27.2893,1.0467,85,ok,pct(sum=99.6)
2021-09-30,U.K.,EWU US Equity,27.6695,1.0644,87,ok,pct(sum=99.5)
2021-12-31,U.K.,EWU US Equity,26.8558,1.126,86,ok,pct(sum=99.6)
2022-03-31,U.K.,EWU US Equity,32.2483,0.8896,81,ok,pct(sum=99.1)
2022-06-30,U.K.,EWU US Equity,36.4848,0.8248,80,ok,pct(sum=99.4)
2022-09-30,U.K.,EWU US Equity,37.1888,0.9164,82,ok,pct(sum=99.2)
2022-12-31,U.K.,EWU US Equity,36.9025,0.8789,81,ok,pct(sum=99.3)
2023-03-31,U.K.,EWU US Equity,34.7632,0.8807,82,ok,pct(sum=98.8)
2023-06-30,U.K.,EWU US Equity,37.1922,1.0531,81,ok,pct(sum=99.5)
2023-09-30,U.K.,EWU US Equity,35.6531,1.0643,81,ok,pct(sum=99.6)
2023-12-31,U.K.,EWU US Equity,34.7281,1.1638,80,ok,pct(sum=99.5)
2024-03-31,U.K.,EWU US Equity,32.6427,1.2504,81,ok,pct(sum=98.9)
2024-06-30,U.K.,EWU US Equity,35.1024,1.2093,78,ok,pct(sum=99.3)
2024-09-30,U.K.,EWU US Equity,33.5334,1.1638,75,ok,pct(sum=99.4)
2024-12-31,U.K.,EWU US Equity,33.4195,0.6675,78,ok,pct(sum=99.4)
2025-03-31,U.K.,EWU US Equity,34.2469,1.0902,74,ok,pct(sum=98.6)
2025-06-30,U.K.,EWU US Equity,32.2055,1.3676,71,ok,pct(sum=100.0)
2025-09-30,U.K.,EWU US Equity,34.9463,1.1504,72,ok,pct(sum=100.0)
2025-12-31,U.K.,EWU US Equity,34.3214,1.0524,73,ok,pct(sum=100.0)
2026-03-31,U.K.,EWU US Equity,37.3218,1.0169,71,ok,pct(sum=100.0)
2026-06-30,U.K.,EWU US Equity,36.4115,0.9591,67,ok,pct(sum=100.0)
2016-06-30,U.S.,SPY US Equity,10.5897,12.4683,504,ok,pct(sum=99.5)
2016-09-30,U.S.,SPY US Equity,11.011,13.5579,505,ok,pct(sum=99.5)
2016-12-31,U.S.,SPY US Equity,10.8392,13.5255,504,ok,pct(sum=99.5)
2017-03-31,U.S.,SPY US Equity,11.2621,14.4978,504,ok,pct(sum=99.6)
2017-06-30,U.S.,SPY US Equity,11.4098,14.4355,504,ok,pct(sum=99.5)
2017-09-30,U.S.,SPY US Equity,11.5745,14.971,505,ok,pct(sum=99.5)
2017-12-31,U.S.,SPY US Equity,12.218,15.5423,503,ok,pct(sum=99.6)
2018-03-31,U.S.,SPY US Equity,12.7994,16.3282,505,ok,pct(sum=99.6)
2018-06-30,U.S.,SPY US Equity,13.7157,16.5562,504,ok,pct(sum=99.4)
2018-09-30,U.S.,SPY US Equity,14.3656,17.1958,504,ok,pct(sum=99.5)
2018-12-31,U.S.,SPY US Equity,13.514,16.1546,504,ok,pct(sum=99.4)
2019-03-31,U.S.,SPY US Equity,14.019,17.2976,494,ok,pct(sum=99.5)
2019-06-30,U.S.,SPY US Equity,14.5276,17.1437,506,ok,pct(sum=99.6)
2019-09-30,U.S.,SPY US Equity,14.4609,17.5513,503,ok,pct(sum=99.6)
2019-12-31,U.S.,SPY US Equity,15.4723,18.8454,503,ok,pct(sum=99.6)
2020-03-31,U.S.,SPY US Equity,17.8233,20.7929,504,ok,pct(sum=99.5)
2020-06-30,U.S.,SPY US Equity,20.0522,22.6763,503,ok,pct(sum=99.6)
2020-09-30,U.S.,SPY US Equity,20.9674,23.4097,504,ok,pct(sum=99.6)
2020-12-31,U.S.,SPY US Equity,20.0925,22.937,504,ok,pct(sum=99.7)
2021-03-31,U.S.,SPY US Equity,18.8619,22.3086,505,ok,pct(sum=99.7)
2021-06-30,U.S.,SPY US Equity,19.8521,23.2002,505,ok,pct(sum=99.7)
2021-09-30,U.S.,SPY US Equity,20.1556,23.6387,505,ok,pct(sum=99.7)
2021-12-31,U.S.,SPY US Equity,20.9522,25.735,505,ok,pct(sum=99.7)
2022-03-31,U.S.,SPY US Equity,21.2394,24.7493,506,ok,pct(sum=99.7)
2022-06-30,U.S.,SPY US Equity,19.3982,23.4745,505,ok,pct(sum=99.6)
2022-09-30,U.S.,SPY US Equity,20.1938,22.9694,505,ok,pct(sum=99.6)
2022-12-31,U.S.,SPY US Equity,17.232,22.28,504,ok,pct(sum=99.6)
2023-03-31,U.S.,SPY US Equity,19.7864,25.7954,505,ok,pct(sum=99.7)
2023-06-30,U.S.,SPY US Equity,22.3225,28.0723,503,ok,pct(sum=99.7)
2023-09-30,U.S.,SPY US Equity,21.8088,27.263,504,ok,pct(sum=99.7)
2023-12-31,U.S.,SPY US Equity,22.5119,28.6653,503,ok,pct(sum=99.7)
2024-03-31,U.S.,SPY US Equity,23.9042,29.3893,504,ok,pct(sum=99.7)
2024-06-30,U.S.,SPY US Equity,26.6914,32.2561,503,ok,pct(sum=99.7)
2024-09-30,U.S.,SPY US Equity,26.0444,31.5279,504,ok,pct(sum=99.7)
2024-12-31,U.S.,SPY US Equity,27.1079,32.3069,503,ok,pct(sum=99.7)
2025-03-31,U.S.,SPY US Equity,24.8146,29.448,504,ok,pct(sum=99.7)
2025-06-30,U.S.,SPY US Equity,27.1434,32.931,504,ok,pct(sum=99.7)
2025-09-30,U.S.,SPY US Equity,27.8087,34.6933,503,ok,pct(sum=99.7)
2025-12-31,U.S.,SPY US Equity,27.6657,34.3356,503,ok,pct(sum=99.7)
2026-03-31,U.S.,SPY US Equity,25.7228,32.8113,503,ok,pct(sum=99.7)
2026-06-30,U.S.,SPY US Equity,25.2208,37.9339,504,ok,pct(sum=99.8)
2016-06-30,US SmallCap,IWM US Equity,1.2812,7.6288,2012,ok,pct(sum=99.9)
2016-09-30,US SmallCap,IWM US Equity,1.2613,8.3725,1983,ok,pct(sum=99.9)
2016-12-31,US SmallCap,IWM US Equity,1.5369,8.3507,1979,ok,pct(sum=99.5)
2017-03-31,US SmallCap,IWM US Equity,1.8367,9.0507,1959,ok,pct(sum=99.9)
2017-06-30,US SmallCap,IWM US Equity,1.1855,8.7728,2012,ok,pct(sum=99.7)
2017-09-30,US SmallCap,IWM US Equity,1.5069,8.8218,2001,ok,pct(sum=99.9)
2017-12-31,US SmallCap,IWM US Equity,1.7149,8.7415,1981,ok,pct(sum=99.9)
2018-03-31,US SmallCap,IWM US Equity,2.2012,8.9821,1984,ok,pct(sum=100.1)
2018-06-30,US SmallCap,IWM US Equity,1.2237,7.2875,2039,ok,pct(sum=99.9)
2018-09-30,US SmallCap,IWM US Equity,1.4724,7.3462,2054,ok,pct(sum=100.2)
2018-12-31,US SmallCap,IWM US Equity,1.5238,7.9617,2046,ok,pct(sum=99.9)
2019-03-31,US SmallCap,IWM US Equity,1.6543,8.6848,2018,ok,pct(sum=100.2)
2019-06-30,US SmallCap,IWM US Equity,1.5971,7.4523,2015,ok,pct(sum=100.2)
2019-09-30,US SmallCap,IWM US Equity,1.4645,7.7923,2008,ok,pct(sum=99.8)
2019-12-31,US SmallCap,IWM US Equity,1.5158,8.0255,2015,ok,pct(sum=99.9)
2020-03-31,US SmallCap,IWM US Equity,2.3366,9.0899,1978,ok,pct(sum=100.2)
2020-06-30,US SmallCap,IWM US Equity,1.6966,9.0832,2001,ok,pct(sum=100.0)
2020-09-30,US SmallCap,IWM US Equity,2.135,8.9871,2025,ok,pct(sum=100.1)
2020-12-31,US SmallCap,IWM US Equity,2.3933,9.8127,2040,ok,pct(sum=100.0)
2021-03-31,US SmallCap,IWM US Equity,2.4554,9.107,2064,ok,pct(sum=99.9)
2021-06-30,US SmallCap,IWM US Equity,1.8984,10.2083,1994,ok,pct(sum=100.0)
2021-09-30,US SmallCap,IWM US Equity,1.8762,10.8302,2030,ok,pct(sum=100.0)
2021-12-31,US SmallCap,IWM US Equity,1.8184,11.4648,2036,ok,pct(sum=100.0)
2022-03-31,US SmallCap,IWM US Equity,2.0479,10.567,2018,ok,pct(sum=99.9)
2022-06-30,US SmallCap,IWM US Equity,1.4832,9.9007,1989,ok,pct(sum=100.0)
2022-09-30,US SmallCap,IWM US Equity,2.138,9.9519,1972,ok,pct(sum=100.4)
2022-12-31,US SmallCap,IWM US Equity,1.5516,9.8898,1951,ok,pct(sum=99.8)
2023-03-31,US SmallCap,IWM US Equity,1.6365,11.1798,1928,ok,pct(sum=99.8)
2023-06-30,US SmallCap,IWM US Equity,1.6214,12.4787,2002,ok,pct(sum=99.9)
2023-09-30,US SmallCap,IWM US Equity,11.8727,11.0462,1991,ok,pct(sum=100.0)
2023-12-31,US SmallCap,IWM US Equity,1.7778,12.6163,1970,ok,pct(sum=100.0)
2024-03-31,US SmallCap,IWM US Equity,4.0222,13.9986,1955,ok,pct(sum=100.0)
2024-06-30,US SmallCap,IWM US Equity,1.9058,11.9215,2029,ok,pct(sum=100.0)
2024-09-30,US SmallCap,IWM US Equity,2.1856,11.6133,1975,ok,pct(sum=100.0)
2024-12-31,US SmallCap,IWM US Equity,2.2143,12.9441,1966,ok,pct(sum=100.1)
2025-03-31,US SmallCap,IWM US Equity,2.4161,11.7503,1953,ok,pct(sum=100.0)
2025-06-30,US SmallCap,IWM US Equity,2.0806,14.2148,2113,ok,pct(sum=100.1)
2025-09-30,US SmallCap,IWM US Equity,3.006,15.1536,1972,ok,pct(sum=100.0)
2025-12-31,US SmallCap,IWM US Equity,3.0103,14.4817,1955,ok,pct(sum=100.0)
2026-03-31,US SmallCap,IWM US Equity,3.445,13.9152,1934,ok,pct(sum=100.0)
2026-06-30,US SmallCap,IWM US Equity,1.8363,13.9175,2013,ok,pct(sum=101.6)
2016-06-30,Vietnam,VNM US Equity,34.7972,0.0,31,ok,pct(sum=100.0)
2016-09-30,Vietnam,VNM US Equity,36.6787,3.8212,33,ok,pct(sum=100.0)
2016-12-31,Vietnam,VNM US Equity,34.7787,2.5751,33,ok,pct(sum=100.0)
2017-03-31,Vietnam,VNM US Equity,34.9874,2.5387,35,ok,pct(sum=100.0)
2017-06-30,Vietnam,VNM US Equity,34.4175,2.0055,37,ok,pct(sum=100.0)
2017-09-30,Vietnam,VNM US Equity,35.8889,1.7005,36,ok,pct(sum=100.0)
2017-12-31,Vietnam,VNM US Equity,36.8057,6.3385,36,ok,pct(sum=100.0)
2018-03-31,Vietnam,VNM US Equity,37.489,4.4947,37,ok,pct(sum=100.0)
2018-06-30,Vietnam,VNM US Equity,38.1077,8.2836,37,ok,pct(sum=100.0)
2018-09-30,Vietnam,VNM US Equity,34.7496,7.6208,29,ok,pct(sum=100.0)
2018-12-31,Vietnam,VNM US Equity,34.1941,9.4216,27,ok,pct(sum=100.0)
2019-03-31,Vietnam,VNM US Equity,35.4146,9.3846,26,ok,pct(sum=100.0)
2019-06-30,Vietnam,VNM US Equity,35.278,12.9665,28,ok,pct(sum=100.0)
2019-09-30,Vietnam,VNM US Equity,34.7837,13.0369,29,ok,pct(sum=100.0)
2019-12-31,Vietnam,VNM US Equity,34.7592,17.4412,25,ok,pct(sum=99.7)
2020-03-31,Vietnam,VNM US Equity,35.8508,17.6083,26,ok,pct(sum=99.8)
2020-06-30,Vietnam,VNM US Equity,36.0914,21.4245,26,ok,pct(sum=99.5)
2020-09-30,Vietnam,VNM US Equity,36.1737,23.1867,26,ok,pct(sum=99.6)
2020-12-31,Vietnam,VNM US Equity,34.2043,20.4175,27,ok,pct(sum=99.7)
2021-03-31,Vietnam,VNM US Equity,35.192,18.6968,30,ok,pct(sum=99.8)
2021-06-30,Vietnam,VNM US Equity,35.1977,10.7505,38,ok,pct(sum=98.9)
2021-09-30,Vietnam,VNM US Equity,36.3088,6.6,49,ok,pct(sum=98.8)
2021-12-31,Vietnam,VNM US Equity,34.4077,7.012,51,ok,pct(sum=99.8)
2022-03-31,Vietnam,VNM US Equity,32.9586,4.609,59,ok,pct(sum=99.6)
2022-06-30,Vietnam,VNM US Equity,35.7372,4.7782,61,ok,pct(sum=99.6)
2022-09-30,Vietnam,VNM US Equity,35.6785,5.8821,59,ok,pct(sum=99.6)
2022-12-31,Vietnam,VNM US Equity,31.314,9.828,55,ok,pct(sum=98.7)
2023-03-31,Vietnam,VNM US Equity,35.0568,0.0,42,ok,pct(sum=98.9)
2023-06-30,Vietnam,VNM US Equity,36.1867,0.0,43,ok,pct(sum=100.0)
2023-09-30,Vietnam,VNM US Equity,34.5183,0.0,43,ok,pct(sum=100.0)
2023-12-31,Vietnam,VNM US Equity,36.1189,0.0,45,ok,pct(sum=100.0)
2024-03-31,Vietnam,VNM US Equity,34.4288,0.0,45,ok,pct(sum=100.0)
2024-06-30,Vietnam,VNM US Equity,36.2541,0.0,48,ok,pct(sum=99.5)
2024-09-30,Vietnam,VNM US Equity,34.097,0.0,46,ok,pct(sum=98.7)
2024-12-31,Vietnam,VNM US Equity,35.5049,0.0,46,ok,pct(sum=100.0)
2025-03-31,Vietnam,VNM US Equity,36.9169,0.0,47,ok,pct(sum=99.7)
2025-06-30,Vietnam,VNM US Equity,35.7464,0.0,48,ok,pct(sum=100.0)
2025-09-30,Vietnam,VNM US Equity,37.1877,2.1639,52,ok,pct(sum=100.0)
2025-12-31,Vietnam,VNM US Equity,36.4247,1.8906,55,ok,pct(sum=100.0)
2026-03-31,Vietnam,VNM US Equity,34.9328,1.8747,57,ok,pct(sum=100.0)
2026-06-30,Vietnam,VNM US Equity,32.5997,2.4183,57,ok,pct(sum=100.0)
